,date_time,buyer,price,volume,liquidity_taker
1380,2022-07-07 14:52:36,Trader 2,113.64,58,1
1381,2022-07-07 14:56:14,Trader 1,117.88,102,0
1382,2022-07-07 14:58:16,Trader 3,115.18,113,1
1383,2022-07-07 14:58:21,Trader 1,114.94,83,0
1384,2022-07-07 14:59:06,Trader 1,115.0,128,0
1385,2022-07-07 14:59:43,Trader 1,114.64,39,0
1386,2022-07-07 15:00:34,Trader 3,115.81,195,0
1387,2022-07-07 15:00:53,Trader 3,114.67,133,1
1388,2022-07-07 15:01:34,Trader 4,117.63,191,0
1389,2022-07-07 15:03:40,Trader 3,114.67,160,1
1390,2022-07-07 15:04:50,Trader 3,115.67,84,1
1391,2022-07-07 15:07:47,Trader 3,114.03,153,1
1392,2022-07-07 15:07:50,Trader 1,114.86,93,0
1393,2022-07-07 15:10:59,Trader 2,112.69,27,0
1394,2022-07-07 15:15:31,Trader 3,116.08,37,1
1395,2022-07-07 15:17:37,Trader 1,114.83,124,0
1396,2022-07-07 15:19:45,Trader 4,115.63,238,1
1397,2022-07-07 15:19:49,Trader 1,116.08,123,0
1398,2022-07-07 15:23:34,Trader 2,112.95,60,0
1399,2022-07-07 15:28:15,Trader 1,114.28,59,1
1400,2022-07-08 09:18:38,Trader 3,116.37,151,0
1401,2022-07-08 09:20:50,Trader 2,111.96,64,1
1402,2022-07-08 09:21:01,Trader 3,116.14,122,0
1403,2022-07-08 09:22:28,Trader 2,112.87,57,1
1404,2022-07-08 09:22:38,Trader 2,111.99,46,1
1405,2022-07-08 09:24:10,Trader 4,116.85,189,0
1406,2022-07-08 09:24:50,Trader 2,111.72,32,0
1407,2022-07-08 09:25:47,Trader 3,115.74,125,1
1408,2022-07-08 09:26:50,Trader 2,111.63,45,1
1409,2022-07-08 09:29:01,Trader 4,116.03,177,0
1410,2022-07-08 09:33:29,Trader 2,112.05,56,0
1411,2022-07-08 09:34:19,Trader 1,114.52,80,0
1412,2022-07-08 09:35:13,Trader 2,112.01,44,0
1413,2022-07-08 09:36:14,Trader 1,116.29,105,0
1414,2022-07-08 09:41:55,Trader 3,114.4,129,0
1415,2022-07-08 09:42:47,Trader 3,115.03,152,1
1416,2022-07-08 09:43:03,Trader 3,115.41,103,1
1417,2022-07-08 09:43:36,Trader 3,114.34,141,0
1418,2022-07-08 09:44:46,Trader 1,114.85,112,1
1419,2022-07-08 09:49:08,Trader 3,115.82,67,0
1420,2022-07-08 09:50:36,Trader 2,112.33,56,0
1421,2022-07-08 09:50:45,Trader 2,111.06,59,0
1422,2022-07-08 10:00:07,Trader 4,114.04,229,1
1423,2022-07-08 10:01:51,Trader 2,111.11,55,0
1424,2022-07-08 10:04:08,Trader 3,115.6,98,1
1425,2022-07-08 10:06:29,Trader 2,110.56,61,0
1426,2022-07-08 10:15:30,Trader 1,115.54,133,0
1427,2022-07-08 10:15:59,Trader 2,111.39,52,0
1428,2022-07-08 10:16:18,Trader 3,114.21,159,0
1429,2022-07-08 10:19:52,Trader 1,114.82,125,0
1430,2022-07-08 10:20:21,Trader 1,114.54,72,0
1431,2022-07-08 10:21:22,Trader 3,116.79,99,1
1432,2022-07-08 10:24:37,Trader 3,113.91,39,0
1433,2022-07-08 10:25:01,Trader 1,115.5,100,1
1434,2022-07-08 10:28:20,Trader 4,116.24,226,0
1435,2022-07-08 10:28:49,Trader 1,115.07,113,1
1436,2022-07-08 10:29:40,Trader 1,115.87,80,1
1437,2022-07-08 10:34:03,Trader 4,116.72,190,0
1438,2022-07-08 10:34:16,Trader 1,115.55,87,0
1439,2022-07-08 10:35:14,Trader 4,115.4,209,0
1440,2022-07-08 10:40:26,Trader 4,115.59,186,0
1441,2022-07-08 10:40:39,Trader 2,111.45,48,1
1442,2022-07-08 10:41:12,Trader 3,113.62,135,0
1443,2022-07-08 10:41:14,Trader 2,113.14,52,1
1444,2022-07-08 10:41:22,Trader 2,112.95,30,1
1445,2022-07-08 10:42:09,Trader 1,115.34,65,0
1446,2022-07-08 10:43:40,Trader 3,114.46,65,1
1447,2022-07-08 10:44:13,Trader 3,115.48,92,1
1448,2022-07-08 10:45:00,Trader 4,114.3,224,0
1449,2022-07-08 10:50:07,Trader 1,114.25,102,0
1450,2022-07-08 10:50:43,Trader 1,115.48,71,1
1451,2022-07-08 10:50:50,Trader 3,114.78,144,1
1452,2022-07-08 10:51:44,Trader 2,113.17,53,0
1453,2022-07-08 10:52:34,Trader 4,115.7,253,0
1454,2022-07-08 10:54:46,Trader 4,117.65,179,1
1455,2022-07-08 10:55:31,Trader 1,115.49,118,0
1456,2022-07-08 10:56:07,Trader 1,115.87,130,0
1457,2022-07-08 10:58:03,Trader 2,110.44,57,0
1458,2022-07-08 11:01:51,Trader 2,113.02,46,1
1459,2022-07-08 11:02:06,Trader 3,115.67,149,1
1460,2022-07-08 11:03:47,Trader 3,114.8,131,1
1461,2022-07-08 11:08:03,Trader 2,110.47,57,0
1462,2022-07-08 11:08:51,Trader 1,115.16,88,0
1463,2022-07-08 11:10:36,Trader 3,115.48,130,1
1464,2022-07-08 11:10:38,Trader 4,115.7,273,0
1465,2022-07-08 11:16:18,Trader 4,116.64,198,0
1466,2022-07-08 11:20:48,Trader 1,115.11,112,0
1467,2022-07-08 11:24:25,Trader 3,116.91,147,0
1468,2022-07-08 11:27:09,Trader 2,110.58,42,0
1469,2022-07-08 11:33:09,Trader 4,115.88,204,0
1470,2022-07-08 11:33:42,Trader 1,116.62,108,0
1471,2022-07-08 11:34:11,Trader 2,112.13,51,1
1472,2022-07-08 11:36:11,Trader 2,111.01,58,0
1473,2022-07-08 11:38:13,Trader 2,110.9,58,1
1474,2022-07-08 11:40:29,Trader 3,114.32,210,1
1475,2022-07-08 11:40:51,Trader 1,115.34,111,0
1476,2022-07-08 11:41:11,Trader 2,113.35,65,0
1477,2022-07-08 11:42:49,Trader 1,114.21,91,0
1478,2022-07-08 11:46:03,Trader 4,114.18,219,0
1479,2022-07-08 11:50:41,Trader 2,112.5,52,0
1480,2022-07-08 11:51:09,Trader 4,116.88,239,0
1481,2022-07-08 11:52:30,Trader 1,115.7,87,1
1482,2022-07-08 11:53:56,Trader 2,115.41,37,1
1483,2022-07-08 11:55:15,Trader 3,115.59,160,1
1484,2022-07-08 11:55:57,Trader 1,115.37,116,0
1485,2022-07-08 11:56:32,Trader 2,110.19,64,1
1486,2022-07-08 11:57:32,Trader 4,115.59,137,0
1487,2022-07-08 11:59:28,Trader 2,113.98,47,1
1488,2022-07-08 12:00:16,Trader 3,115.27,172,0
1489,2022-07-08 12:02:28,Trader 3,114.78,164,1
1490,2022-07-08 12:03:46,Trader 2,111.3,59,1
1491,2022-07-08 12:05:35,Trader 1,116.39,85,1
1492,2022-07-08 12:06:59,Trader 2,112.82,41,1
1493,2022-07-08 12:07:43,Trader 3,116.93,171,1
1494,2022-07-08 12:09:44,Trader 3,113.42,165,1
1495,2022-07-08 12:10:29,Trader 3,113.98,189,0
1496,2022-07-08 12:18:02,Trader 3,115.96,68,0
1497,2022-07-08 12:18:50,Trader 4,116.15,173,0
1498,2022-07-08 12:22:23,Trader 4,117.25,163,1
1499,2022-07-08 12:26:54,Trader 1,116.29,99,0
1500,2022-07-08 12:27:54,Trader 1,115.83,83,1
1501,2022-07-08 12:30:46,Trader 2,111.98,73,1
1502,2022-07-08 12:37:53,Trader 3,116.48,118,1
1503,2022-07-08 12:38:53,Trader 4,116.44,234,0
1504,2022-07-08 12:42:21,Trader 1,116.22,110,0
1505,2022-07-08 12:42:54,Trader 4,116.69,185,0
1506,2022-07-08 12:43:34,Trader 1,113.43,83,1
1507,2022-07-08 12:44:55,Trader 1,117.29,93,0
1508,2022-07-08 12:45:35,Trader 2,111.75,45,0
1509,2022-07-08 12:46:02,Trader 2,113.66,60,0
1510,2022-07-08 12:46:30,Trader 4,114.95,196,0
1511,2022-07-08 12:48:20,Trader 1,116.03,113,0
1512,2022-07-08 12:50:40,Trader 4,114.95,218,0
1513,2022-07-08 12:50:58,Trader 1,115.23,95,0
1514,2022-07-08 12:53:53,Trader 1,114.36,84,0
1515,2022-07-08 12:56:53,Trader 2,111.66,64,0
1516,2022-07-08 13:00:33,Trader 2,111.62,76,1
1517,2022-07-08 13:01:41,Trader 1,115.04,102,0
1518,2022-07-08 13:08:35,Trader 3,115.09,117,1
1519,2022-07-08 13:08:43,Trader 4,114.36,174,0
1520,2022-07-08 13:11:19,Trader 1,115.32,85,1
1521,2022-07-08 13:13:56,Trader 1,115.07,101,0
1522,2022-07-08 13:15:25,Trader 3,114.86,84,1
1523,2022-07-08 13:21:05,Trader 3,115.39,149,1
1524,2022-07-08 13:22:46,Trader 2,112.95,51,0
1525,2022-07-08 13:23:43,Trader 2,111.57,43,1
1526,2022-07-08 13:24:28,Trader 3,113.05,110,0
1527,2022-07-08 13:27:04,Trader 2,112.88,50,1
1528,2022-07-08 13:27:16,Trader 2,112.32,61,1
1529,2022-07-08 13:32:14,Trader 3,115.25,184,1
1530,2022-07-08 13:34:46,Trader 2,112.52,35,1
1531,2022-07-08 13:34:51,Trader 1,114.28,96,1
1532,2022-07-08 13:35:23,Trader 2,111.47,42,1
1533,2022-07-08 13:37:38,Trader 4,115.65,198,0
1534,2022-07-08 13:40:17,Trader 4,114.94,180,0
1535,2022-07-08 13:40:42,Trader 3,115.33,116,0
1536,2022-07-08 13:41:15,Trader 1,116.12,102,1
1537,2022-07-08 13:47:42,Trader 1,115.64,101,0
1538,2022-07-08 13:47:50,Trader 2,112.02,45,1
1539,2022-07-08 13:48:35,Trader 4,115.48,164,0
1540,2022-07-08 13:49:43,Trader 2,112.22,58,1
1541,2022-07-08 13:53:07,Trader 4,115.03,206,0
1542,2022-07-08 13:58:40,Trader 2,111.84,20,0
1543,2022-07-08 13:58:53,Trader 3,116.28,20,1
1544,2022-07-08 14:01:56,Trader 2,111.51,45,1
1545,2022-07-08 14:03:16,Trader 3,114.64,156,0
1546,2022-07-08 14:03:31,Trader 2,111.96,43,1
1547,2022-07-08 14:03:47,Trader 3,114.68,141,0
1548,2022-07-08 14:04:13,Trader 2,110.66,61,0
1549,2022-07-08 14:06:34,Trader 3,115.37,27,0
1550,2022-07-08 14:07:24,Trader 2,112.98,69,0
1551,2022-07-08 14:09:09,Trader 3,115.02,75,1
1552,2022-07-08 14:09:40,Trader 1,116.66,66,0
1553,2022-07-08 14:11:21,Trader 2,111.11,50,0
1554,2022-07-08 14:12:28,Trader 1,115.83,105,1
1555,2022-07-08 14:13:14,Trader 3,114.96,130,1
1556,2022-07-08 14:13:34,Trader 1,114.64,97,0
1557,2022-07-08 14:13:43,Trader 2,112.55,52,1
1558,2022-07-08 14:14:50,Trader 2,111.81,50,1
1559,2022-07-08 14:15:27,Trader 3,116.5,108,1
1560,2022-07-08 14:17:29,Trader 2,112.81,55,1
1561,2022-07-08 14:18:38,Trader 2,113.04,25,0
1562,2022-07-08 14:19:21,Trader 2,111.89,43,1
1563,2022-07-08 14:23:13,Trader 2,113.38,55,0
1564,2022-07-08 14:25:23,Trader 3,116.43,168,1
1565,2022-07-08 14:30:30,Trader 4,118.12,139,0
1566,2022-07-08 14:33:57,Trader 1,116.41,82,0
1567,2022-07-08 14:34:40,Trader 2,112.63,54,1
1568,2022-07-08 14:34:43,Trader 2,112.9,56,1
1569,2022-07-08 14:37:34,Trader 2,112.25,70,0
1570,2022-07-08 14:37:47,Trader 4,116.84,158,0
1571,2022-07-08 14:43:58,Trader 1,115.68,90,0
1572,2022-07-08 14:51:13,Trader 4,115.0,193,0
1573,2022-07-08 14:52:15,Trader 1,118.33,91,1
1574,2022-07-08 14:54:11,Trader 3,115.84,95,1
1575,2022-07-08 14:54:29,Trader 4,115.82,221,0
1576,2022-07-08 14:55:47,Trader 1,117.32,108,0
1577,2022-07-08 14:56:06,Trader 2,112.87,57,0
1578,2022-07-08 14:56:09,Trader 2,112.05,34,1
1579,2022-07-08 14:57:30,Trader 4,115.31,199,0
1580,2022-07-08 14:59:44,Trader 4,116.78,231,1
1581,2022-07-08 15:01:08,Trader 4,115.37,201,0
1582,2022-07-08 15:04:47,Trader 2,112.51,46,1
1583,2022-07-08 15:05:39,Trader 3,113.11,123,1
1584,2022-07-08 15:06:21,Trader 2,112.81,37,0
1585,2022-07-08 15:10:48,Trader 2,113.88,48,1
1586,2022-07-08 15:11:14,Trader 4,115.67,258,0
1587,2022-07-08 15:13:02,Trader 4,117.05,165,0
1588,2022-07-08 15:14:01,Trader 2,112.11,46,0
1589,2022-07-08 15:16:43,Trader 2,112.3,63,0
1590,2022-07-08 15:17:13,Trader 2,112.56,37,1
1591,2022-07-08 15:19:27,Trader 3,114.84,103,1
1592,2022-07-08 15:21:04,Trader 2,113.65,56,0
1593,2022-07-08 15:22:38,Trader 3,116.51,135,1
1594,2022-07-08 15:22:49,Trader 4,117.17,209,0
1595,2022-07-08 15:24:56,Trader 1,114.38,114,0
1596,2022-07-08 15:25:32,Trader 3,115.34,98,1
1597,2022-07-08 15:25:50,Trader 2,113.48,54,0
1598,2022-07-08 15:26:30,Trader 1,116.34,83,0
1599,2022-07-08 15:29:38,Trader 1,115.89,75,0
1600,2022-07-09 09:19:51,Trader 3,114.28,127,0
1601,2022-07-09 09:20:19,Trader 2,112.83,59,1
1602,2022-07-09 09:23:01,Trader 4,115.53,217,0
1603,2022-07-09 09:24:48,Trader 4,115.57,211,0
1604,2022-07-09 09:25:12,Trader 1,115.98,110,1
1605,2022-07-09 09:25:20,Trader 1,113.93,102,0
1606,2022-07-09 09:35:29,Trader 1,114.2,71,0
1607,2022-07-09 09:36:59,Trader 3,114.66,120,0
1608,2022-07-09 09:37:10,Trader 4,115.75,183,0
1609,2022-07-09 09:38:09,Trader 1,115.01,100,0
1610,2022-07-09 09:39:10,Trader 1,116.94,94,1
1611,2022-07-09 09:43:08,Trader 4,116.64,250,0
1612,2022-07-09 09:43:26,Trader 3,114.58,206,1
1613,2022-07-09 09:47:17,Trader 3,115.04,115,0
1614,2022-07-09 09:47:32,Trader 1,115.16,90,0
1615,2022-07-09 09:47:33,Trader 3,116.4,105,1
1616,2022-07-09 09:48:52,Trader 1,117.62,112,1
1617,2022-07-09 09:58:13,Trader 3,116.99,175,1
1618,2022-07-09 09:58:19,Trader 2,112.15,46,1
1619,2022-07-09 10:02:32,Trader 1,114.47,84,0
1620,2022-07-09 10:04:37,Trader 2,111.61,64,1
1621,2022-07-09 10:05:20,Trader 1,115.27,120,1
1622,2022-07-09 10:11:46,Trader 4,117.01,220,0
1623,2022-07-09 10:13:37,Trader 3,113.77,126,1
1624,2022-07-09 10:14:08,Trader 1,115.77,69,0
1625,2022-07-09 10:15:19,Trader 2,113.36,54,1
1626,2022-07-09 10:18:25,Trader 3,114.98,123,0
1627,2022-07-09 10:19:26,Trader 4,115.61,212,1
1628,2022-07-09 10:21:51,Trader 1,116.18,59,1
1629,2022-07-09 10:26:35,Trader 1,114.28,138,0
1630,2022-07-09 10:27:52,Trader 2,111.06,49,0
1631,2022-07-09 10:29:58,Trader 2,113.76,49,1
1632,2022-07-09 10:30:00,Trader 4,116.81,189,0
1633,2022-07-09 10:31:22,Trader 3,114.58,98,0
1634,2022-07-09 10:31:59,Trader 2,111.47,56,0
1635,2022-07-09 10:32:29,Trader 3,115.73,166,1
1636,2022-07-09 10:36:40,Trader 2,110.41,32,1
1637,2022-07-09 10:37:55,Trader 3,113.97,205,0
1638,2022-07-09 10:38:35,Trader 3,113.89,211,1
1639,2022-07-09 10:39:49,Trader 2,111.03,46,1
1640,2022-07-09 10:40:08,Trader 2,111.13,42,1
1641,2022-07-09 10:40:54,Trader 1,115.69,98,0
1642,2022-07-09 10:43:20,Trader 3,114.74,19,1
1643,2022-07-09 10:46:13,Trader 2,110.77,53,1
1644,2022-07-09 10:49:50,Trader 3,114.97,103,0
1645,2022-07-09 10:52:07,Trader 3,113.92,93,0
1646,2022-07-09 10:53:01,Trader 1,114.53,95,1
1647,2022-07-09 10:53:27,Trader 4,115.88,208,0
1648,2022-07-09 10:53:49,Trader 4,115.27,177,0
1649,2022-07-09 10:56:24,Trader 3,115.1,112,1
1650,2022-07-09 10:56:24,Trader 1,116.79,55,1
1651,2022-07-09 10:56:46,Trader 4,117.57,153,0
1652,2022-07-09 10:57:12,Trader 3,115.2,105,1
1653,2022-07-09 10:58:15,Trader 4,115.5,184,1
1654,2022-07-09 11:00:56,Trader 1,114.7,70,0
1655,2022-07-09 11:05:05,Trader 4,118.05,203,1
1656,2022-07-09 11:09:15,Trader 2,112.8,41,1
1657,2022-07-09 11:15:26,Trader 2,111.97,38,1
1658,2022-07-09 11:15:39,Trader 4,115.01,207,0
1659,2022-07-09 11:16:05,Trader 4,117.94,248,0
1660,2022-07-09 11:17:55,Trader 3,116.3,39,1
1661,2022-07-09 11:19:01,Trader 1,114.23,84,0
1662,2022-07-09 11:19:38,Trader 4,115.7,234,0
1663,2022-07-09 11:20:26,Trader 3,116.84,76,1
1664,2022-07-09 11:20:51,Trader 4,115.28,207,0
1665,2022-07-09 11:21:29,Trader 3,113.96,129,1
1666,2022-07-09 11:26:59,Trader 1,114.94,105,1
1667,2022-07-09 11:27:47,Trader 2,109.88,52,1
1668,2022-07-09 11:31:14,Trader 1,114.52,106,0
1669,2022-07-09 11:35:44,Trader 3,116.16,100,1
1670,2022-07-09 11:38:06,Trader 4,114.77,197,0
1671,2022-07-09 11:38:21,Trader 2,112.29,42,0
1672,2022-07-09 11:46:19,Trader 4,115.87,207,0
1673,2022-07-09 11:47:00,Trader 1,116.42,83,0
1674,2022-07-09 11:47:06,Trader 3,114.93,124,1
1675,2022-07-09 11:47:58,Trader 2,113.17,55,0
1676,2022-07-09 11:48:15,Trader 4,115.37,220,0
1677,2022-07-09 11:50:13,Trader 4,115.92,237,0
1678,2022-07-09 11:51:11,Trader 3,114.43,129,1
1679,2022-07-09 11:54:44,Trader 4,117.15,200,1
1680,2022-07-09 11:54:44,Trader 1,115.56,91,0
1681,2022-07-09 11:56:05,Trader 2,110.35,76,0
1682,2022-07-09 11:56:10,Trader 4,116.78,151,0
1683,2022-07-09 11:56:19,Trader 3,113.31,64,1
1684,2022-07-09 11:56:31,Trader 4,114.69,175,1
1685,2022-07-09 11:59:30,Trader 4,116.34,177,0
1686,2022-07-09 12:00:14,Trader 4,114.76,253,0
1687,2022-07-09 12:01:03,Trader 3,114.79,134,1
1688,2022-07-09 12:01:41,Trader 1,115.26,105,0
1689,2022-07-09 12:01:53,Trader 4,116.38,210,0
1690,2022-07-09 12:02:38,Trader 4,116.72,219,1
1691,2022-07-09 12:04:04,Trader 1,115.49,138,1
1692,2022-07-09 12:04:47,Trader 4,116.9,204,0
1693,2022-07-09 12:04:51,Trader 4,116.86,263,0
1694,2022-07-09 12:07:42,Trader 3,116.53,150,0
1695,2022-07-09 12:10:47,Trader 2,110.64,57,0
1696,2022-07-09 12:12:16,Trader 2,109.58,53,1
1697,2022-07-09 12:13:14,Trader 2,111.19,47,0
1698,2022-07-09 12:14:03,Trader 2,112.17,51,0
1699,2022-07-09 12:17:42,Trader 2,112.47,43,0
1700,2022-07-09 12:19:58,Trader 4,115.72,182,1
1701,2022-07-09 12:22:28,Trader 4,115.9,213,0
1702,2022-07-09 12:29:08,Trader 4,115.53,162,0
1703,2022-07-09 12:34:39,Trader 2,111.58,61,1
1704,2022-07-09 12:42:19,Trader 3,114.77,156,1
1705,2022-07-09 12:45:23,Trader 2,109.71,33,0
1706,2022-07-09 12:46:09,Trader 1,115.72,55,1
1707,2022-07-09 12:49:49,Trader 3,115.14,98,1
1708,2022-07-09 12:51:38,Trader 2,111.99,42,1
1709,2022-07-09 12:54:20,Trader 1,116.08,71,1
1710,2022-07-09 13:01:24,Trader 2,112.63,50,1
1711,2022-07-09 13:03:41,Trader 2,111.56,36,1
1712,2022-07-09 13:03:50,Trader 2,109.79,53,0
1713,2022-07-09 13:03:52,Trader 4,117.2,157,0
1714,2022-07-09 13:06:06,Trader 2,112.38,56,1
1715,2022-07-09 13:07:12,Trader 4,115.31,201,1
1716,2022-07-09 13:07:32,Trader 2,114.07,37,1
1717,2022-07-09 13:08:05,Trader 3,114.8,165,0
1718,2022-07-09 13:09:08,Trader 1,116.01,115,0
1719,2022-07-09 13:09:25,Trader 1,115.99,93,0
1720,2022-07-09 13:09:38,Trader 2,112.2,52,0
1721,2022-07-09 13:11:30,Trader 1,114.21,72,1
1722,2022-07-09 13:12:11,Trader 3,113.77,106,1
1723,2022-07-09 13:12:46,Trader 1,115.72,100,1
1724,2022-07-09 13:14:10,Trader 2,111.12,66,1
1725,2022-07-09 13:16:45,Trader 4,116.09,170,0
1726,2022-07-09 13:19:36,Trader 2,110.21,43,1
1727,2022-07-09 13:22:00,Trader 2,112.32,55,0
1728,2022-07-09 13:22:03,Trader 2,112.65,63,1
1729,2022-07-09 13:22:44,Trader 4,118.81,222,0
1730,2022-07-09 13:26:57,Trader 1,114.47,110,1
1731,2022-07-09 13:27:47,Trader 2,112.5,39,1
1732,2022-07-09 13:28:38,Trader 3,114.31,153,1
1733,2022-07-09 13:30:08,Trader 3,114.44,158,1
1734,2022-07-09 13:30:39,Trader 1,114.27,116,1
1735,2022-07-09 13:31:32,Trader 1,115.57,111,0
1736,2022-07-09 13:31:53,Trader 3,114.67,23,1
1737,2022-07-09 13:34:56,Trader 4,116.85,187,0
1738,2022-07-09 13:35:37,Trader 2,111.47,32,1
1739,2022-07-09 13:42:01,Trader 4,116.14,226,0
1740,2022-07-09 13:42:48,Trader 3,116.93,135,1
1741,2022-07-09 13:44:22,Trader 4,117.41,261,0
1742,2022-07-09 13:45:38,Trader 4,116.83,187,0
1743,2022-07-09 13:47:14,Trader 2,112.68,38,1
1744,2022-07-09 13:48:03,Trader 3,113.76,149,1
1745,2022-07-09 13:48:30,Trader 1,114.62,97,0
1746,2022-07-09 13:49:00,Trader 4,115.36,209,0
1747,2022-07-09 13:49:05,Trader 1,115.44,143,0
1748,2022-07-09 13:56:32,Trader 3,115.04,123,0
1749,2022-07-09 14:00:06,Trader 1,117.24,68,1
1750,2022-07-09 14:00:31,Trader 1,114.46,93,0
1751,2022-07-09 14:04:24,Trader 3,115.25,141,0
1752,2022-07-09 14:05:04,Trader 2,113.46,50,0
1753,2022-07-09 14:09:17,Trader 1,115.52,144,0
1754,2022-07-09 14:09:42,Trader 1,114.9,76,0
1755,2022-07-09 14:09:50,Trader 4,114.73,161,1
1756,2022-07-09 14:09:56,Trader 2,112.88,41,1
1757,2022-07-09 14:09:58,Trader 1,114.52,114,0
1758,2022-07-09 14:11:44,Trader 2,112.72,54,1
1759,2022-07-09 14:13:29,Trader 1,115.15,106,0
1760,2022-07-09 14:13:44,Trader 2,113.18,41,1
1761,2022-07-09 14:18:01,Trader 4,113.12,184,0
1762,2022-07-09 14:21:45,Trader 1,115.95,78,0
1763,2022-07-09 14:23:05,Trader 1,115.31,110,0
1764,2022-07-09 14:24:04,Trader 1,116.2,72,0
1765,2022-07-09 14:24:13,Trader 1,115.06,102,0
1766,2022-07-09 14:24:34,Trader 3,115.1,163,0
1767,2022-07-09 14:31:26,Trader 4,117.09,194,0
1768,2022-07-09 14:33:08,Trader 4,115.86,221,1
1769,2022-07-09 14:33:41,Trader 2,113.8,53,0
1770,2022-07-09 14:33:48,Trader 3,114.39,151,0
1771,2022-07-09 14:36:04,Trader 4,116.1,218,0
1772,2022-07-09 14:36:56,Trader 4,116.11,162,0
1773,2022-07-09 14:36:57,Trader 3,115.38,143,1
1774,2022-07-09 14:38:32,Trader 1,113.94,111,1
1775,2022-07-09 14:39:27,Trader 4,116.12,172,0
1776,2022-07-09 14:43:21,Trader 4,114.43,219,0
1777,2022-07-09 14:43:36,Trader 4,117.65,176,1
1778,2022-07-09 14:45:17,Trader 2,112.4,46,0
1779,2022-07-09 14:48:17,Trader 4,116.45,203,0
1780,2022-07-09 14:49:49,Trader 1,114.74,81,0
1781,2022-07-09 14:52:38,Trader 3,115.1,124,1
1782,2022-07-09 14:52:57,Trader 2,111.81,52,1
1783,2022-07-09 14:56:56,Trader 1,115.46,79,0
1784,2022-07-09 14:56:58,Trader 1,115.08,73,1
1785,2022-07-09 14:57:05,Trader 3,116.51,138,1
1786,2022-07-09 15:00:12,Trader 4,116.66,202,0
1787,2022-07-09 15:02:41,Trader 2,113.51,54,1
1788,2022-07-09 15:02:52,Trader 2,112.05,50,0
1789,2022-07-09 15:03:31,Trader 2,111.39,53,0
1790,2022-07-09 15:10:02,Trader 2,113.2,53,0
1791,2022-07-09 15:12:11,Trader 1,113.88,108,1
1792,2022-07-09 15:13:39,Trader 3,115.53,114,1
1793,2022-07-09 15:14:39,Trader 4,115.3,193,0
1794,2022-07-09 15:18:02,Trader 2,111.86,56,0
1795,2022-07-09 15:20:15,Trader 2,112.91,41,1
1796,2022-07-09 15:21:22,Trader 3,114.38,163,1
1797,2022-07-09 15:22:27,Trader 1,115.8,56,0
1798,2022-07-09 15:23:17,Trader 2,112.15,53,0
1799,2022-07-09 15:28:52,Trader 1,114.7,96,0
1800,2022-07-10 09:17:59,Trader 4,117.19,262,0
1801,2022-07-10 09:21:52,Trader 2,111.47,44,0
1802,2022-07-10 09:26:02,Trader 2,113.54,49,1
1803,2022-07-10 09:29:05,Trader 2,112.65,57,1
1804,2022-07-10 09:29:07,Trader 4,117.91,223,0
1805,2022-07-10 09:31:20,Trader 2,113.51,51,1
1806,2022-07-10 09:32:28,Trader 4,115.29,175,0
1807,2022-07-10 09:33:33,Trader 1,115.07,105,1
1808,2022-07-10 09:33:54,Trader 3,114.68,50,0
1809,2022-07-10 09:35:48,Trader 3,115.14,94,1
1810,2022-07-10 09:36:42,Trader 2,111.49,66,0
1811,2022-07-10 09:37:39,Trader 2,111.71,59,0
1812,2022-07-10 09:37:54,Trader 2,110.48,35,0
1813,2022-07-10 09:41:02,Trader 3,114.97,94,0
1814,2022-07-10 09:42:05,Trader 2,112.0,60,0
1815,2022-07-10 09:45:02,Trader 1,115.23,89,1
1816,2022-07-10 09:46:05,Trader 2,111.68,58,0
1817,2022-07-10 09:46:18,Trader 4,115.5,173,0
1818,2022-07-10 09:47:17,Trader 1,115.43,113,1
1819,2022-07-10 09:47:25,Trader 2,110.33,49,1
1820,2022-07-10 09:50:13,Trader 3,115.22,139,1
1821,2022-07-10 09:51:56,Trader 4,117.48,168,0
1822,2022-07-10 09:52:16,Trader 2,112.83,21,1
1823,2022-07-10 09:56:11,Trader 3,114.6,103,1
1824,2022-07-10 09:59:40,Trader 1,116.75,101,0
1825,2022-07-10 10:00:03,Trader 2,111.08,55,0
1826,2022-07-10 10:01:09,Trader 4,116.42,191,0
1827,2022-07-10 10:04:35,Trader 4,117.67,174,0
1828,2022-07-10 10:04:59,Trader 1,116.47,65,0
1829,2022-07-10 10:07:24,Trader 2,111.97,43,1
1830,2022-07-10 10:08:14,Trader 3,115.18,113,0
1831,2022-07-10 10:13:54,Trader 1,114.04,52,1
1832,2022-07-10 10:19:50,Trader 3,116.34,208,0
1833,2022-07-10 10:22:26,Trader 1,114.7,98,0
1834,2022-07-10 10:23:02,Trader 3,117.0,109,1
1835,2022-07-10 10:24:32,Trader 4,113.92,220,0
1836,2022-07-10 10:24:38,Trader 1,115.63,117,0
1837,2022-07-10 10:24:41,Trader 1,115.51,128,0
1838,2022-07-10 10:25:48,Trader 2,112.04,29,1
1839,2022-07-10 10:26:42,Trader 4,118.2,201,0
1840,2022-07-10 10:28:55,Trader 3,113.87,142,0
1841,2022-07-10 10:29:06,Trader 1,114.45,93,0
1842,2022-07-10 10:33:02,Trader 4,115.42,219,1
1843,2022-07-10 10:34:10,Trader 2,113.16,50,0
1844,2022-07-10 10:37:14,Trader 2,113.18,23,1
